,000_heartRate,015_heartRate,030_heartRate,045_heartRate,060_heartRate,075_heartRate,090_heartRate,105_heartRate,120_heartRate,135_heartRate,150_heartRate,165_heartRate,180_heartRate,195_heartRate,210_heartRate,225_heartRate,240_heartRate,255_heartRate,270_heartRate,285_heartRate,300_heartRate,315_heartRate,330_heartRate,345_heartRate,360_heartRate,375_heartRate,390_heartRate,405_heartRate,420_heartRate,435_heartRate,450_heartRate,465_heartRate,480_heartRate,495_heartRate,510_heartRate,525_heartRate,540_heartRate,555_heartRate,570_heartRate,585_heartRate,600_heartRate,615_heartRate,630_heartRate,645_heartRate,660_heartRate,675_heartRate,690_heartRate,705_heartRate,720_heartRate,735_heartRate,750_heartRate,765_heartRate,780_heartRate,795_heartRate,810_heartRate,825_heartRate,840_heartRate,855_heartRate,870_heartRate,885_heartRate,studyId,startTimeStamp,startDateTime,endTimeStamp,steps,distanceInMeters,maxMotionIntensity,meanMotionIntensity,sleepLabel
6824,72,78,78,78,78,77,77,77,77,79,79,79,79,80,80,80,80,80,80,80,80,78,78,78,78,78,78,78,78,81,81,81,81,81,81,81,81,79,79,79,79,80,80,80,80,80,80,80,80,79,79,79,79,81,81,81,81,81,81,81,S2,1507556700,2017-10-09 13:45:00,1507557600,0,0.0,7,5.26666666666667,0
6825,81,77,77,77,77,78,78,78,78,77,77,77,77,73,73,73,73,81,81,81,81,79,79,79,79,78,78,78,78,74,74,74,74,82,82,82,82,90,90,90,90,83,83,83,83,82,82,82,82,91,91,91,91,84,84,84,84,73,73,73,S2,1507557600,2017-10-09 14:00:00,1507558500,0,0.0,7,5.33333333333333,0
6826,73,70,70,70,70,68,68,68,68,70,70,70,70,77,77,77,77,74,74,74,74,76,76,76,76,70,70,70,70,76,76,76,76,74,74,74,74,68,68,68,68,66,66,66,66,64,64,64,64,68,68,68,68,81,81,81,81,80,80,80,S2,1507558500,2017-10-09 14:15:00,1507559400,0,0.0,6,4.0,0
6827,80,80,80,80,80,79,79,79,79,79,79,79,79,80,80,80,80,79,79,79,79,80,80,80,80,81,81,81,81,80,80,80,80,84,84,84,84,89,89,89,89,87,87,87,87,89,89,89,89,86,86,86,86,85,85,85,85,89,89,89,S2,1507559400,2017-10-09 14:30:00,1507560300,0,0.0,7,5.53333333333333,0
6828,89,88,88,88,88,86,86,86,86,88,88,88,88,88,88,88,88,89,89,89,89,89,89,89,89,88,88,88,88,89,89,89,89,88,88,88,88,86,86,86,86,88,88,88,88,90,90,90,90,92,92,92,92,92,92,92,92,90,90,90,S2,1507560300,2017-10-09 14:45:00,1507561200,0,0.0,7,5.93333333333333,0
6829,90,88,88,88,88,87,87,87,87,90,90,90,90,91,91,91,91,93,93,93,93,91,91,91,91,93,93,93,93,93,93,93,93,94,94,94,94,92,92,92,92,90,90,90,90,131,131,131,131,108,108,108,108,93,93,93,93,91,91,91,S2,1507561200,2017-10-09 15:00:00,1507562100,0,0.0,7,4.66666666666667,0
6830,91,89,89,89,89,91,91,91,91,92,92,92,92,92,92,92,92,109,109,109,109,121,121,121,121,125,125,125,125,105,105,105,105,91,91,91,91,83,83,83,83,80,80,80,80,78,78,78,78,85,85,85,85,84,84,84,84,76,76,76,S2,1507562100,2017-10-09 15:15:00,1507563000,0,0.0,7,4.26666666666667,0
6831,76,86,86,86,86,88,88,88,88,83,83,83,83,86,86,86,86,96,96,96,96,90,90,90,90,86,86,86,86,98,98,98,98,83,83,83,83,82,82,82,82,82,82,82,82,83,83,83,83,84,84,84,84,83,83,83,83,84,84,84,S2,1507563000,2017-10-09 15:30:00,1507563900,0,0.0,7,4.93333333333333,0
6832,84,82,82,82,82,86,86,86,86,88,88,88,88,92,92,92,92,88,88,88,88,85,85,85,85,84,84,84,84,83,83,83,83,85,85,85,85,86,86,86,86,86,86,86,86,87,87,87,87,80,80,80,80,75,75,75,75,,,,S2,1507563900,2017-10-09 15:45:00,1507564800,0,0.0,7,4.33333333333333,0
6833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1507564800,2017-10-09 16:00:00,1507565700,0,0.0,0,0.0,0
6834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1507565700,2017-10-09 16:15:00,1507566600,0,0.0,2,0.266666666666666,0
6835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1507566600,2017-10-09 16:30:00,1507567500,0,0.0,2,0.133333333333333,0
6836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1507567500,2017-10-09 16:45:00,1507568400,0,0.0,0,0.0,0
6837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1507568400,2017-10-09 17:00:00,1507569300,0,0.0,0,0.0,0
6838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1507569300,2017-10-09 17:15:00,1507570200,0,0.0,0,0.0,0
6839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1507570200,2017-10-09 17:30:00,1507571100,0,0.0,0,0.0,0
6840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,90,98,98,98,98,103,103,103,103,101,101,101,101,95,95,95,S2,1507571100,2017-10-09 17:45:00,1507572000,0,0.0,7,2.33333333333333,0
6841,95,80,80,80,80,77,77,77,77,71,71,71,71,78,78,78,78,79,79,79,79,74,74,74,74,75,75,75,75,68,68,68,68,64,64,64,64,79,79,79,79,83,83,83,83,81,81,81,81,85,85,85,85,77,77,77,77,85,85,85,S2,1507572000,2017-10-09 18:00:00,1507572900,0,0.0,7,4.4,0
6842,85,79,79,79,79,85,85,85,85,81,81,81,81,81,81,81,81,85,85,85,85,86,86,86,86,87,87,87,87,86,86,86,86,85,85,85,85,85,85,85,85,81,81,81,81,80,80,80,80,80,80,80,80,81,81,81,81,82,82,82,S2,1507572900,2017-10-09 18:15:00,1507573800,0,0.0,7,5.26666666666667,0
6843,82,83,83,83,83,83,83,83,83,83,83,83,83,77,77,77,77,72,72,72,72,70,70,70,70,78,78,78,78,75,75,75,75,70,70,70,70,82,82,82,82,82,82,82,82,74,74,74,74,80,80,80,80,82,82,82,82,79,79,79,S2,1507573800,2017-10-09 18:30:00,1507574700,0,0.0,7,4.13333333333333,0
6844,79,81,81,81,81,67,67,67,67,67,67,67,67,76,76,76,76,76,76,76,76,71,71,71,71,69,69,69,69,84,84,84,84,84,84,84,84,98,98,98,98,93,93,93,93,85,85,85,85,83,83,83,83,84,84,84,84,100,100,100,S2,1507574700,2017-10-09 18:45:00,1507575600,0,0.0,7,3.86666666666667,0
6845,100,86,86,86,86,84,84,84,84,85,85,85,85,84,84,84,84,86,86,86,86,82,82,82,82,79,79,79,79,79,79,79,79,74,74,74,74,77,77,77,77,80,80,80,80,83,83,83,83,85,85,85,85,88,88,88,88,91,91,91,S2,1507575600,2017-10-09 19:00:00,1507576500,0,0.0,7,4.13333333333333,0
6846,91,88,88,88,88,81,81,81,81,73,73,73,73,69,69,69,69,70,70,70,70,84,84,84,84,81,81,81,81,86,86,86,86,86,86,86,86,78,78,78,78,83,83,83,83,86,86,86,86,82,82,82,82,92,92,92,92,86,86,86,S2,1507576500,2017-10-09 19:15:00,1507577400,0,0.0,7,4.73333333333333,0
6847,86,83,83,83,83,84,84,84,84,84,84,84,84,84,84,84,84,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,82,82,82,94,94,94,94,81,81,81,81,77,77,77,77,82,82,82,82,95,95,95,95,97,97,97,S2,1507577400,2017-10-09 19:30:00,1507578300,0,0.0,7,4.73333333333333,0
6848,97,83,83,83,83,92,92,92,92,111,111,111,111,92,92,92,92,78,78,78,78,72,72,72,72,80,80,80,80,80,80,80,80,77,77,77,77,76,76,76,76,79,79,79,79,76,76,76,76,74,74,74,74,80,80,80,80,89,89,89,S2,1507578300,2017-10-09 19:45:00,1507579200,0,0.0,7,4.66666666666667,0
6849,89,97,97,97,97,98,98,98,98,93,93,93,93,84,84,84,84,81,81,81,81,80,80,80,80,77,77,77,77,75,75,75,75,80,80,80,80,87,87,87,87,120,120,120,120,111,111,111,111,91,91,91,91,94,94,94,94,91,91,91,S2,1507579200,2017-10-09 20:00:00,1507580100,0,0.0,7,5.13333333333333,0
6850,91,91,91,91,91,88,88,88,88,85,85,85,85,83,83,83,83,83,83,83,83,79,79,79,79,81,81,81,81,76,76,76,76,71,71,71,71,79,79,79,79,80,80,80,80,75,75,75,75,81,81,81,81,85,85,85,85,79,79,79,S2,1507580100,2017-10-09 20:15:00,1507581000,0,0.0,7,5.53333333333333,0
6851,79,76,76,76,76,77,77,77,77,73,73,73,73,79,79,79,79,80,80,80,80,72,72,72,72,68,68,68,68,71,71,71,71,69,69,69,69,67,67,67,67,66,66,66,66,65,65,65,65,64,64,64,64,64,64,64,64,80,80,80,S2,1507581000,2017-10-09 20:30:00,1507581900,0,0.0,7,3.2,0
6852,80,87,87,87,87,88,88,88,88,83,83,83,83,79,79,79,79,72,72,72,72,66,66,66,66,64,64,64,64,64,64,64,64,64,64,64,64,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,61,61,61,61,61,61,61,S2,1507581900,2017-10-09 20:45:00,1507582800,0,0.0,7,1.26666666666667,0
6853,61,61,61,61,61,62,62,62,62,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,62,62,62,62,62,62,62,62,63,63,63,S2,1507582800,2017-10-09 21:00:00,1507583700,0,0.0,7,0.933333333333333,0
6854,63,81,81,81,81,72,72,72,72,64,64,64,64,62,62,62,62,61,61,61,61,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,77,77,77,S2,1507583700,2017-10-09 21:15:00,1507584600,0,0.0,7,1.33333333333333,0
6855,77,81,81,81,81,80,80,80,80,84,84,84,84,98,98,98,98,83,83,83,83,82,82,82,82,81,81,81,81,79,79,79,79,80,80,80,80,78,78,78,78,75,75,75,75,78,78,78,78,78,78,78,78,73,73,73,73,80,80,80,S2,1507584600,2017-10-09 21:30:00,1507585500,0,0.0,7,5.93333333333333,0
6856,80,80,80,80,80,79,79,79,79,79,79,79,79,79,79,79,79,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79,79,79,79,74,74,74,74,69,69,69,69,69,69,69,69,68,68,68,68,68,68,68,S2,1507585500,2017-10-09 21:45:00,1507586400,0,0.0,7,4.06666666666667,0
6857,68,72,72,72,72,76,76,76,76,70,70,70,70,67,67,67,67,66,66,66,66,64,64,64,64,63,63,63,63,63,63,63,63,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,S2,1507586400,2017-10-09 22:00:00,1507587300,0,0.0,4,1.06666666666667,0
6858,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,S2,1507587300,2017-10-09 22:15:00,1507588200,0,0.0,0,0.0,1
6859,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,S2,1507588200,2017-10-09 22:30:00,1507589100,0,0.0,0,0.0,1
6860,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,68,68,68,68,74,74,74,S2,1507589100,2017-10-09 22:45:00,1507590000,0,0.0,4,0.533333333333333,1
6861,74,66,66,66,66,62,62,62,62,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,65,65,65,65,66,66,66,66,67,67,67,67,67,67,67,67,67,67,67,67,66,66,66,66,67,67,67,S2,1507590000,2017-10-09 23:00:00,1507590900,0,0.0,4,0.266666666666666,1
6862,67,66,66,66,66,67,67,67,67,85,85,85,85,77,77,77,77,68,68,68,68,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,66,66,66,66,66,66,66,66,66,66,66,66,67,67,67,67,68,68,68,S2,1507590900,2017-10-09 23:15:00,1507591800,0,0.0,4,1.13333333333333,1
6863,68,66,66,66,66,65,65,65,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,S2,1507591800,2017-10-09 23:30:00,1507592700,0,0.0,0,0.0,1
6864,64,65,65,65,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,65,65,75,75,75,75,70,70,70,70,66,66,66,66,65,65,65,65,64,64,64,64,64,64,64,64,64,64,64,64,62,62,62,62,60,60,60,S2,1507592700,2017-10-09 23:45:00,1507593600,0,0.15,3,1.0,1
6865,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,64,64,64,64,71,71,71,71,77,77,77,77,66,66,66,66,62,62,62,62,61,61,61,61,61,61,61,S2,1507593600,2017-10-10 00:00:00,1507594500,0,0.0,4,1.13333333333333,1
6866,61,66,66,66,66,64,64,64,64,78,78,78,78,77,77,77,77,74,74,74,74,74,74,74,74,73,73,73,73,70,70,70,70,62,62,62,62,59,59,59,59,57,57,57,57,57,57,57,57,72,72,72,72,62,62,62,62,57,57,57,S2,1507594500,2017-10-10 00:15:00,1507595400,0,0.0,7,3.2,1
6867,57,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,64,64,64,64,68,68,68,68,60,60,60,60,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,71,71,71,71,64,64,64,S2,1507595400,2017-10-10 00:30:00,1507596300,0,0.0,5,0.733333333333333,1
6868,64,57,57,57,57,56,56,56,56,55,55,55,55,55,55,55,55,56,56,56,56,70,70,70,70,62,62,62,62,57,57,57,57,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,S2,1507596300,2017-10-10 00:45:00,1507597200,0,0.0,4,0.333333333333333,1
6869,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,56,56,S2,1507597200,2017-10-10 01:00:00,1507598100,0,0.0,3,0.4,1
6870,56,71,71,71,71,62,62,62,62,57,57,57,57,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,S2,1507598100,2017-10-10 01:15:00,1507599000,0,0.0,5,0.333333333333333,1
6871,55,55,55,55,55,68,68,68,68,63,63,63,63,57,57,57,57,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,53,53,53,S2,1507599000,2017-10-10 01:30:00,1507599900,0,0.0,2,0.133333333333333,1
6872,53,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,53,53,53,53,52,52,52,52,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,53,53,53,53,52,52,52,52,52,52,52,52,53,53,53,53,52,52,52,S2,1507599900,2017-10-10 01:45:00,1507600800,0,0.0,7,0.6,1
6873,52,53,53,53,53,53,53,53,53,52,52,52,52,53,53,53,53,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,52,52,52,53,53,53,53,56,56,56,S2,1507600800,2017-10-10 02:00:00,1507601700,0,0.0,3,0.8,1
6874,56,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,53,53,53,54,54,54,54,54,54,54,54,54,54,54,54,53,53,53,53,54,54,54,54,54,54,54,54,54,54,54,S2,1507601700,2017-10-10 02:15:00,1507602600,0,0.0,0,0.0,1
6875,54,54,54,54,54,54,54,54,54,53,53,53,53,54,54,54,54,54,54,54,54,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,53,53,53,54,54,54,54,54,54,54,54,54,54,54,S2,1507602600,2017-10-10 02:30:00,1507603500,0,0.0,0,0.0,1
6876,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,53,53,53,54,54,54,54,54,54,54,54,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,72,72,72,72,63,63,63,S2,1507603500,2017-10-10 02:45:00,1507604400,0,0.0,7,0.8,1
6877,63,60,60,60,60,72,72,72,72,60,60,60,60,54,54,54,54,53,53,53,53,53,53,53,53,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,S2,1507604400,2017-10-10 03:00:00,1507605300,0,0.0,0,0.0,1
6878,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,S2,1507605300,2017-10-10 03:15:00,1507606200,0,0.0,0,0.0,1
6879,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,62,62,62,62,64,64,64,64,56,56,56,56,53,53,53,53,53,53,53,S2,1507606200,2017-10-10 03:30:00,1507607100,0,0.0,4,0.266666666666666,1
6880,53,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,62,62,62,62,59,59,59,59,54,54,54,54,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,S2,1507607100,2017-10-10 03:45:00,1507608000,0,0.0,2,0.533333333333333,1
6881,52,66,66,66,66,62,62,62,62,55,55,55,55,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,S2,1507608000,2017-10-10 04:00:00,1507608900,0,0.0,3,0.2,1
6882,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,55,55,55,55,69,69,69,69,60,60,60,S2,1507608900,2017-10-10 04:15:00,1507609800,0,0.0,5,0.333333333333333,1
6883,60,55,55,55,55,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,S2,1507609800,2017-10-10 04:30:00,1507610700,0,0.0,0,0.0,1
6884,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,S2,1507610700,2017-10-10 04:45:00,1507611600,0,0.0,0,0.0,1
6885,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,60,60,60,60,64,64,64,64,56,56,56,56,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,S2,1507611600,2017-10-10 05:00:00,1507612500,0,0.0,7,0.733333333333333,1
6886,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,S2,1507612500,2017-10-10 05:15:00,1507613400,0,0.0,3,0.4,1
6887,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,59,59,59,59,63,63,63,63,54,54,54,54,58,58,58,58,69,69,69,69,70,70,70,S2,1507613400,2017-10-10 05:30:00,1507614300,0,0.0,5,1.8,0
6888,70,71,71,71,71,65,65,65,65,56,56,56,56,53,53,53,53,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,51,51,51,51,66,66,66,66,65,65,65,65,70,70,70,70,70,70,70,70,69,69,69,69,58,58,58,S2,1507614300,2017-10-10 05:45:00,1507615200,0,0.0,7,3.26666666666667,0
6889,58,54,54,54,54,53,53,53,53,54,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,72,72,72,70,70,70,70,71,71,71,S2,1507615200,2017-10-10 06:00:00,1507616100,0,0.0,7,2.6,0
6890,71,71,71,71,71,71,71,71,71,71,71,71,71,66,66,66,66,72,72,72,72,89,89,89,89,80,80,80,80,74,74,74,74,72,72,72,72,71,71,71,71,71,71,71,71,71,71,71,71,72,72,72,72,72,72,72,72,71,71,71,S2,1507616100,2017-10-10 06:15:00,1507617000,0,0.0,7,6.0,0
6891,71,69,69,69,69,69,69,69,69,71,71,71,71,71,71,71,71,71,71,71,71,70,70,70,70,69,69,69,69,69,69,69,69,70,70,70,70,72,72,72,72,73,73,73,73,73,73,73,73,73,73,73,73,72,72,72,72,72,72,72,S2,1507617000,2017-10-10 06:30:00,1507617900,0,0.0,7,5.8,0
6892,72,71,71,71,71,73,73,73,73,71,71,71,71,72,72,72,72,73,73,73,73,71,71,71,71,71,71,71,71,73,73,73,73,72,72,72,72,73,73,73,73,86,86,86,86,89,89,89,89,87,87,87,87,82,82,82,82,74,74,74,S2,1507617900,2017-10-10 06:45:00,1507618800,0,0.0,7,6.2,0
6893,74,69,69,69,69,73,73,73,73,72,72,72,72,68,68,68,68,68,68,68,68,72,72,72,72,73,73,73,73,73,73,73,73,74,74,74,74,68,68,68,68,67,67,67,67,66,66,66,66,66,66,66,66,66,66,66,66,64,64,64,S2,1507618800,2017-10-10 07:00:00,1507619700,0,0.0,7,2.26666666666667,0
6894,64,63,63,63,63,63,63,63,63,63,63,63,63,62,62,62,62,63,63,63,63,61,61,61,61,60,60,60,60,69,69,69,69,75,75,75,75,69,69,69,69,67,67,67,67,63,63,63,63,68,68,68,68,65,65,65,65,77,77,77,S2,1507619700,2017-10-10 07:15:00,1507620600,0,0.0,7,3.73333333333333,0
6895,77,81,81,81,81,81,81,81,81,80,80,80,80,88,88,88,88,79,79,79,79,72,72,72,72,74,74,74,74,72,72,72,72,68,68,68,68,71,71,71,71,65,65,65,65,64,64,64,64,63,63,63,63,62,62,62,62,63,63,63,S2,1507620600,2017-10-10 07:30:00,1507621500,0,0.0,7,3.4,0
6896,63,59,59,59,59,60,60,60,60,59,59,59,59,60,60,60,60,60,60,60,60,56,56,56,56,55,55,55,55,56,56,56,56,69,69,69,69,76,76,76,76,82,82,82,82,76,76,76,76,75,75,75,75,76,76,76,76,73,73,73,S2,1507621500,2017-10-10 07:45:00,1507622400,0,0.0,3,2.26666666666667,0
6897,73,72,72,72,72,70,70,70,70,62,62,62,62,58,58,58,58,59,59,59,59,66,66,66,66,74,74,74,74,71,71,71,71,63,63,63,63,61,61,61,61,71,71,71,71,67,67,67,67,73,73,73,73,72,72,72,72,60,60,60,S2,1507622400,2017-10-10 08:00:00,1507623300,0,0.0,7,3.33333333333333,0
6898,60,68,68,68,68,84,84,84,84,84,84,84,84,75,75,75,75,68,68,68,68,65,65,65,65,66,66,66,66,80,80,80,80,80,80,80,80,80,80,80,80,85,85,85,85,84,84,84,84,84,84,84,84,93,93,93,93,95,95,95,S2,1507623300,2017-10-10 08:15:00,1507624200,0,0.03,7,4.26666666666667,0
6899,95,97,97,97,97,97,97,97,97,87,87,87,87,91,91,91,91,100,100,100,100,94,94,94,94,100,100,100,100,102,102,102,102,91,91,91,91,82,82,82,82,74,74,74,74,71,71,71,71,70,70,70,70,69,69,69,69,69,69,69,S2,1507624200,2017-10-10 08:30:00,1507625100,0,0.0,7,3.4,0
6900,69,69,69,69,69,68,68,68,68,66,66,66,66,65,65,65,65,65,65,65,65,74,74,74,74,79,79,79,79,73,73,73,73,74,74,74,74,74,74,74,74,73,73,73,73,66,66,66,66,71,71,71,71,79,79,79,79,87,87,87,S2,1507625100,2017-10-10 08:45:00,1507626000,0,0.0,7,3.13333333333333,0
6901,87,82,82,82,82,73,73,73,73,70,70,70,70,80,80,80,80,76,76,76,76,69,69,69,69,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,80,80,80,80,83,83,83,83,80,80,80,80,72,72,72,72,70,70,70,S2,1507626000,2017-10-10 09:00:00,1507626900,0,0.0,3,2.8,0
6902,70,71,71,71,71,69,69,69,69,69,69,69,69,71,71,71,71,72,72,72,72,77,77,77,77,77,77,77,77,76,76,76,76,81,81,81,81,80,80,80,80,84,84,84,84,81,81,81,81,80,80,80,80,74,74,74,74,74,74,74,S2,1507626900,2017-10-10 09:15:00,1507627800,0,0.0,3,3.0,0
6903,74,81,81,81,81,80,80,80,80,84,84,84,84,85,85,85,85,82,82,82,82,102,102,102,102,109,109,109,109,109,109,109,109,110,110,110,110,110,110,110,110,96,96,96,96,87,87,87,87,85,85,85,85,86,86,86,86,78,78,78,S2,1507627800,2017-10-10 09:30:00,1507628700,0,0.0,7,5.06666666666667,0
6904,78,89,89,89,89,85,85,85,85,87,87,87,87,89,89,89,89,108,108,108,108,88,88,88,88,88,88,88,88,98,98,98,98,89,89,89,89,85,85,85,85,88,88,88,88,82,82,82,82,76,76,76,76,73,73,73,73,73,73,73,S2,1507628700,2017-10-10 09:45:00,1507629600,0,0.0,7,3.53333333333333,0
6905,73,73,73,73,73,73,73,73,73,72,72,72,72,74,74,74,74,88,88,88,88,82,82,82,82,92,92,92,92,107,107,107,107,99,99,99,99,94,94,94,94,84,84,84,84,80,80,80,80,102,102,102,102,101,101,101,101,87,87,87,S2,1507629600,2017-10-10 10:00:00,1507630500,0,0.0,7,4.33333333333333,0
6906,87,76,76,76,76,74,74,74,74,83,83,83,83,79,79,79,79,94,94,94,94,88,88,88,88,85,85,85,85,100,100,100,100,90,90,90,90,79,79,79,79,83,83,83,83,75,75,75,75,70,70,70,70,70,70,70,70,71,71,71,S2,1507630500,2017-10-10 10:15:00,1507631400,0,0.0,7,4.06666666666667,0
6907,71,77,77,77,77,76,76,76,76,72,72,72,72,68,68,68,68,68,68,68,68,68,68,68,68,70,70,70,70,67,67,67,67,68,68,68,68,72,72,72,72,79,79,79,79,69,69,69,69,69,69,69,69,70,70,70,70,68,68,68,S2,1507631400,2017-10-10 10:30:00,1507632300,0,0.0,3,2.33333333333333,0
